4,"1,4,5,12",81.7112
5,"1,2,5,9,12",81.5754
3,"2,7,11",79.4477
10,"2,3,5,6,7,8,9,10,11,12",82.7976
6,"1,2,3,8,9,12",82.9787
4,"1,4,6,7",80.7605
9,"1,2,3,5,7,8,9,10,12",83.2503
7,"1,2,3,5,7,9,12",82.8882
8,"1,2,3,5,6,7,9,12",82.7071
3,"2,7,12",81.847
5,"1,2,5,10,11",79.6288
6,"1,2,3,8,10,11",79.8551
4,"1,4,6,8",80.8511
7,"1,2,3,5,7,10,11",80.3531
9,"1,2,3,5,7,8,9,11,12",82.9335
8,"1,2,3,5,6,7,10,11",80.2173
3,"2,8,9",79.5835
4,"1,4,6,9",81.2585
5,"1,2,5,10,12",80.5342
10,"2,4,5,6,7,8,9,10,11,12",82.6166
6,"1,2,3,8,10,12",81.9828
7,"1,2,3,5,7,10,12",83.703
8,"1,2,3,5,6,7,10,12",83.1145
4,"1,4,6,10",80.4889
3,"2,8,10",80.2626
9,"1,2,3,5,7,8,10,11,12",83.1598
5,"1,2,5,11,12",82.3902
6,"1,2,3,8,11,12",82.6166
8,"1,2,3,5,6,7,11,12",83.1145
7,"1,2,3,5,7,11,12",83.2503
3,"2,8,11",78.995
4,"1,4,6,11",80.4436
9,"1,2,3,5,7,9,10,11,12",83.6578
5,"1,2,6,7,8",80.3078
6,"1,2,3,9,10,11",81.5301
3,"2,8,12",82.1639
8,"1,2,3,5,6,8,9,10",81.5754
4,"1,4,6,12",82.4355
7,"1,2,3,5,8,9,10",82.7976
10,"3,4,5,6,7,8,9,10,11,12",82.7976
6,"1,2,3,9,10,12",82.0733
9,"1,2,3,5,8,9,10,11,12",82.2091
5,"1,2,6,7,9",81.0321
3,"2,9,10",81.2132
4,"1,4,7,8",80.2626
8,"1,2,3,5,6,8,9,11",81.8923
7,"1,2,3,5,8,9,11",82.6166
6,"1,2,3,9,11,12",82.0733
4,"1,4,7,9",80.3078
5,"1,2,6,7,10",80.8963
9,"1,2,3,6,7,8,9,10,11",82.0733
3,"2,9,11",80.8963
8,"1,2,3,5,6,8,9,12",82.2544
7,"1,2,3,5,8,9,12",82.7524
4,"1,4,7,10",79.7646
6,"1,2,3,10,11,12",81.8923
5,"1,2,6,7,11",80.3078
7,"1,2,3,5,8,10,11",78.7687
3,"2,9,12",82.7976
9,"1,2,3,6,7,8,9,10,12",83.703
8,"1,2,3,5,6,8,10,11",81.2585
4,"1,4,7,11",80.1268
5,"1,2,6,7,12",83.3409
6,"1,2,4,5,6,7",81.1679
7,"1,2,3,5,8,10,12",82.5713
9,"1,2,3,6,7,8,9,11,12",82.6166
4,"1,4,7,12",82.5713
5,"1,2,6,8,9",80.7605
6,"1,2,4,5,6,8",79.9909
3,"2,10,11",80.4889
8,"1,2,3,5,6,8,10,12",82.9335
5,"1,2,6,8,10",80.67
4,"1,4,8,9",80.7605
7,"1,2,3,5,8,11,12",83.2051
9,"1,2,3,6,7,8,10,11,12",83.522
6,"1,2,4,5,6,9",81.1679
3,"2,10,12",82.1639
8,"1,2,3,5,6,8,11,12",82.2091
5,"1,2,6,8,11",82.1186
4,"1,4,8,10",80.4889
7,"1,2,3,5,9,10,11",83.0693
6,"1,2,4,5,6,10",79.4024
8,"1,2,3,5,6,9,10,11",81.5754
3,"2,11,12",82.7524
9,"1,2,3,6,7,9,10,11,12",82.7976
5,"1,2,6,8,12",82.4808
4,"1,4,8,11",79.7646
7,"1,2,3,5,9,10,12",82.6166
6,"1,2,4,5,6,11",79.7193
3,"3,4,5",80.4436
8,"1,2,3,5,6,9,10,12",82.2544
4,"1,4,8,12",81.2132
5,"1,2,6,9,10",80.9869
9,"1,2,3,6,8,9,10,11,12",82.7071
3,"3,4,6",80.6247
7,"1,2,3,5,9,11,12",82.5713
6,"1,2,4,5,6,12",83.1145
8,"1,2,3,5,6,9,11,12",81.4396
4,"1,4,9,10",81.2132
5,"1,2,6,9,11",80.3984
9,"1,2,3,7,8,9,10,11,12",82.7071
7,"1,2,3,5,10,11,12",82.3902
3,"3,4,7",79.9457
4,"1,4,9,11",81.1227
8,"1,2,3,5,6,10,11,12",82.0733
5,"1,2,6,9,12",82.2544
6,"1,2,4,5,7,8",79.0403
3,"3,4,8",80.3078
7,"1,2,3,6,7,8,9",81.8017
4,"1,4,9,12",82.4355
9,"1,2,4,5,6,7,8,9,10",82.6618
3,"3,4,9",80.8058
5,"1,2,6,10,11",80.8963
8,"1,2,3,5,7,8,9,10",82.5713
6,"1,2,4,5,7,9",81.8923
7,"1,2,3,6,7,8,10",80.4436
4,"1,4,10,11",80.2626
8,"1,2,3,5,7,8,9,11",82.9787
3,"3,4,10",80.2626
9,"1,2,4,5,6,7,8,9,11",82.7071
5,"1,2,6,10,12",82.0733
7,"1,2,3,6,7,8,11",80.3984
4,"1,4,10,12",82.526
6,"1,2,4,5,7,10",79.9909
3,"3,4,11",80.2626
5,"1,2,6,11,12",82.6618
4,"1,4,11,12",81.6659
6,"1,2,4,5,7,11",80.4889
8,"1,2,3,5,7,8,9,12",82.7524
9,"1,2,4,5,6,7,8,9,12",82.5713
7,"1,2,3,6,7,8,12",82.9335
3,"3,4,12",81.3943
5,"1,2,7,8,9",80.7153
3,"3,5,6",80.1268
6,"1,2,4,5,7,12",82.526
4,"1,5,6,7",80.5342
8,"1,2,3,5,7,8,10,11",81.4396
7,"1,2,3,6,7,9,10",81.5301
9,"1,2,4,5,6,7,8,10,11",82.1186
5,"1,2,7,8,10",80.67
4,"1,5,6,8",80.6247
8,"1,2,3,5,7,8,10,12",83.7936
3,"3,5,7",80.5342
6,"1,2,4,5,8,9",80.8963
7,"1,2,3,6,7,9,11",81.6659
9,"1,2,4,5,6,7,8,10,12",83.5672
4,"1,5,6,9",81.349
5,"1,2,7,8,11",80.8511
3,"3,5,8",80.67
7,"1,2,3,6,7,9,12",81.8923
6,"1,2,4,5,8,10",80.7605
9,"1,2,4,5,6,7,8,11,12",82.7976
4,"1,5,6,10",79.4477
5,"1,2,7,8,12",82.0733
8,"1,2,3,5,7,8,11,12",82.9335
7,"1,2,3,6,7,10,11",79.9004
3,"3,5,9",81.8017
6,"1,2,4,5,8,11",80.1268
5,"1,2,7,9,10",81.0321
4,"1,5,6,11",79.8551
9,"1,2,4,5,6,7,9,10,11",82.4808
8,"1,2,3,5,7,9,10,11",82.1639
7,"1,2,3,6,7,10,12",82.9335
6,"1,2,4,5,8,12",82.9787
5,"1,2,7,9,11",82.0281
3,"3,5,10",80.2173
4,"1,5,6,12",81.7112
9,"1,2,4,5,6,7,9,10,12",83.4314
6,"1,2,4,5,9,10",82.345
7,"1,2,3,6,7,11,12",82.4808
8,"1,2,3,5,7,9,10,12",83.4314
5,"1,2,7,9,12",82.7071
3,"3,5,11",79.6288
4,"1,5,7,8",79.5383
9,"1,2,4,5,6,7,9,11,12",83.2956
5,"1,2,7,10,11",80.3984
6,"1,2,4,5,9,11",81.9375
8,"1,2,3,5,7,9,11,12",83.3409
7,"1,2,3,6,8,9,10",82.2544
3,"3,5,12",81.847
4,"1,5,7,9",81.6206
9,"1,2,4,5,6,7,10,11,12",83.6578
5,"1,2,7,10,12",82.7071
6,"1,2,4,5,9,12",82.6166
8,"1,2,3,5,7,10,11,12",83.5672
4,"1,5,7,10",80.4889
3,"3,6,7",80.2626
9,"1,2,4,5,6,8,9,10,11",82.1639
7,"1,2,3,6,8,9,11",81.9375
5,"1,2,7,11,12",83.4314
8,"1,2,3,5,8,9,10,11",83.7936
4,"1,5,7,11",80.2173
6,"1,2,4,5,10,11",80.1268
3,"3,6,8",80.5794
5,"1,2,8,9,10",82.1186
7,"1,2,3,6,8,9,12",83.1145
4,"1,5,7,12",82.7976
9,"1,2,4,5,6,8,9,10,12",82.2997
8,"1,2,3,5,8,9,10,12",83.0693
6,"1,2,4,5,10,12",82.2997
3,"3,6,9",80.6247
4,"1,5,8,9",80.8058
5,"1,2,8,9,11",81.3038
7,"1,2,3,6,8,10,11",81.2585
9,"1,2,4,5,6,8,9,11,12",82.1639
8,"1,2,3,5,8,9,11,12",83.2503
3,"3,6,10",80.7153
5,"1,2,8,9,12",82.2544
6,"1,2,4,5,11,12",82.0281
4,"1,5,8,10",80.172
3,"3,6,11",79.6288
8,"1,2,3,5,8,10,11,12",82.1639
7,"1,2,3,6,8,10,12",82.4808
9,"1,2,4,5,6,8,10,11,12",81.1679
3,"3,6,12",81.847
6,"1,2,4,6,7,8",80.2173
4,"1,5,8,11",80.1268
5,"1,2,8,10,11",80.4889
3,"3,7,8",80.3531
8,"1,2,3,5,9,10,11,12",82.4355
6,"1,2,4,6,7,9",82.1186
7,"1,2,3,6,8,11,12",82.6166
9,"1,2,4,5,6,9,10,11,12",81.3038
4,"1,5,8,12",82.345
5,"1,2,8,10,12",82.4355
3,"3,7,9",82.0281
8,"1,2,3,6,7,8,9,10",81.8017
3,"3,7,10",80.0815
4,"1,5,9,10",81.349
6,"1,2,4,6,7,10",81.0774
7,"1,2,3,6,9,10,11",80.7153
5,"1,2,8,11,12",82.345
9,"1,2,4,5,7,8,9,10,11",82.3902
4,"1,5,9,11",81.5754
7,"1,2,3,6,9,10,12",82.2091
6,"1,2,4,6,7,11",80.3531
8,"1,2,3,6,7,8,9,11",82.0281
3,"3,7,11",79.6741
5,"1,2,9,10,11",82.0733
9,"1,2,4,5,7,8,9,10,12",82.6166
4,"1,5,9,12",81.1679
3,"3,7,12",82.7071
7,"1,2,3,6,9,11,12",82.2544
6,"1,2,4,6,7,12",83.1598
4,"1,5,10,11",80.172
5,"1,2,9,10,12",81.9375
8,"1,2,3,6,7,8,9,12",82.526
3,"3,8,9",81.1227
7,"1,2,3,6,10,11,12",82.2091
4,"1,5,10,12",81.5754
5,"1,2,9,11,12",83.5672
9,"1,2,4,5,7,8,9,11,12",82.345
6,"1,2,4,6,8,9",79.5835
3,"3,8,10",80.4889
8,"1,2,3,6,7,8,10,11",82.0733
5,"1,2,10,11,12",82.2997
4,"1,5,11,12",82.2997
7,"1,2,3,7,8,9,10",82.0281
3,"3,8,11",79.2214
6,"1,2,4,6,8,10",80.2173
9,"1,2,4,5,7,8,10,11,12",82.9335
4,"1,6,7,8",79.4477
5,"1,3,4,5,6",79.9909
6,"1,2,4,6,8,11",79.9004
8,"1,2,3,6,7,8,10,12",83.2503
3,"3,8,12",82.4808
7,"1,2,3,7,8,9,11",82.0733
9,"1,2,4,5,7,9,10,11,12",83.4767
4,"1,6,7,9",80.67
5,"1,3,4,5,7",80.8511
6,"1,2,4,6,8,12",82.9335
3,"3,9,10",81.3038
8,"1,2,3,6,7,8,11,12",82.7071
7,"1,2,3,7,8,9,12",82.8429
4,"1,6,7,10",80.5794
6,"1,2,4,6,9,10",81.8017
9,"1,2,4,5,8,9,10,11,12",81.3038
3,"3,9,11",80.9416
5,"1,3,4,5,8",79.5835
4,"1,6,7,11",79.9004
3,"3,9,12",81.4848
7,"1,2,3,7,8,10,11",79.9457
6,"1,2,4,6,9,11",81.9828
8,"1,2,3,6,7,9,10,11",81.8923
5,"1,3,4,5,9",81.6659
9,"1,2,4,6,7,8,9,10,11",80.67
4,"1,6,7,12",82.8429
7,"1,2,3,7,8,10,12",83.3861
3,"3,10,11",80.4889
6,"1,2,4,6,9,12",81.8923
5,"1,3,4,5,10",80.2626
9,"1,2,4,6,7,8,9,10,12",83.0693
8,"1,2,3,6,7,9,10,12",82.8429
4,"1,6,8,9",80.172
3,"3,10,12",81.9375
6,"1,2,4,6,10,11",80.0362
7,"1,2,3,7,8,11,12",83.2051
5,"1,3,4,5,11",79.6741
9,"1,2,4,6,7,8,9,11,12",82.7524
4,"1,6,8,10",80.0815
3,"3,11,12",81.6206
8,"1,2,3,6,7,9,11,12",82.345
5,"1,3,4,5,12",81.5754
9,"1,2,4,6,7,8,10,11,12",83.3409
6,"1,2,4,6,10,12",83.2503
7,"1,2,3,7,9,10,11",81.349
3,"4,5,6",79.1761
8,"1,2,3,6,7,10,11,12",82.9787
4,"1,6,8,11",79.6741
3,"4,5,7",80.4436
5,"1,3,4,6,7",80.2626
9,"1,2,4,6,7,9,10,11,12",83.1598
7,"1,2,3,7,9,10,12",83.3861
4,"1,6,8,12",82.6166
6,"1,2,4,6,11,12",82.345
8,"1,2,3,6,8,9,10,11",82.2091
5,"1,3,4,6,8",80.8511
9,"1,2,4,6,8,9,10,11,12",82.0733
4,"1,6,9,10",81.0774
3,"4,5,8",80.4436
7,"1,2,3,7,9,11,12",83.1145
6,"1,2,4,7,8,9",80.7153
5,"1,3,4,6,9",81.3943
8,"1,2,3,6,8,9,10,12",82.9335
7,"1,2,3,7,10,11,12",83.2051
9,"1,2,4,7,8,9,10,11,12",82.5713
3,"4,5,9",81.3038
4,"1,6,9,11",80.6247
6,"1,2,4,7,8,10",80.2626
7,"1,2,3,8,9,10,11",81.6206
3,"4,5,10",80.5342
5,"1,3,4,6,10",80.0815
4,"1,6,9,12",82.1186
8,"1,2,3,6,8,9,11,12",82.7524
7,"1,2,3,8,9,10,12",81.8923
6,"1,2,4,7,8,11",79.6741
3,"4,5,11",80.3078
9,"1,2,5,6,7,8,9,10,11",82.2997
4,"1,6,10,11",80.5342
5,"1,3,4,6,11",79.9004
7,"1,2,3,8,9,11,12",82.6618
6,"1,2,4,7,8,12",82.7071
8,"1,2,3,6,8,10,11,12",82.7071
3,"4,5,12",81.3038
9,"1,2,5,6,7,8,9,10,12",83.1145
7,"1,2,3,8,10,11,12",81.7565
5,"1,3,4,6,12",81.9375
4,"1,6,10,12",82.0281
6,"1,2,4,7,9,10",80.67
8,"1,2,3,6,9,10,11,12",82.2091
3,"4,6,7",80.0362
9,"1,2,5,6,7,8,9,11,12",83.0693
7,"1,2,3,9,10,11,12",81.8017
8,"1,2,3,7,8,9,10,11",82.5713
3,"4,6,8",80.8511
5,"1,3,4,7,8",80.3078
4,"1,6,11,12",82.526
6,"1,2,4,7,9,11",81.6206
9,"1,2,5,6,7,8,10,11,12",83.6578
8,"1,2,3,7,8,9,10,12",83.0693
3,"4,6,9",80.5794
5,"1,3,4,7,9",82.2997
7,"1,2,4,5,6,7,8",81.1227
4,"1,7,8,9",79.6741
6,"1,2,4,7,9,12",83.2956
4,"1,7,8,10",80.172
8,"1,2,3,7,8,9,11,12",83.522
7,"1,2,4,5,6,7,9",82.2544
3,"4,6,10",80.67
9,"1,2,5,6,7,9,10,11,12",83.6125
5,"1,3,4,7,10",80.5342
4,"1,7,8,11",80.1268
6,"1,2,4,7,10,11",79.4024
3,"4,6,11",80.6247
7,"1,2,4,5,6,7,10",81.1227
8,"1,2,3,7,8,10,11,12",83.2051
4,"1,7,8,12",82.9335
9,"1,2,5,6,8,9,10,11,12",81.2585
6,"1,2,4,7,10,12",83.1145
5,"1,3,4,7,11",80.67
3,"4,6,12",82.345
6,"1,2,4,7,11,12",82.526
5,"1,3,4,7,12",82.4355
4,"1,7,9,10",80.7605
7,"1,2,4,5,6,7,11",80.2173
8,"1,2,3,7,9,10,11,12",83.3409
9,"1,2,5,7,8,9,10,11,12",82.7976
3,"4,7,8",80.2626
8,"1,2,3,8,9,10,11,12",82.3902
6,"1,2,4,8,9,10",82.526
5,"1,3,4,8,9",81.9828
7,"1,2,4,5,6,7,12",82.9787
3,"4,7,9",80.2626
4,"1,7,9,11",81.2585
9,"1,2,6,7,8,9,10,11,12",84.201
3,"4,7,10",80.2626
6,"1,2,4,8,9,11",80.9869
4,"1,7,9,12",82.9335
7,"1,2,4,5,6,8,9",81.847
5,"1,3,4,8,10",80.0815
8,"1,2,4,5,6,7,8,9",83.0693
3,"4,7,11",80.2626
6,"1,2,4,8,9,12",81.7112
9,"1,3,4,5,6,7,8,9,10",82.6166
4,"1,7,10,11",80.67
5,"1,3,4,8,11",80.8058
3,"4,7,12",82.6618
7,"1,2,4,5,6,8,10",79.9909
6,"1,2,4,8,10,11",80.0362
8,"1,2,4,5,6,7,8,10",81.1679
5,"1,3,4,8,12",82.2091
4,"1,7,10,12",82.7524
3,"4,8,9",79.4024
7,"1,2,4,5,6,8,11",80.9869
9,"1,3,4,5,6,7,8,9,11",81.7112
6,"1,2,4,8,10,12",82.2544
4,"1,7,11,12",82.6618
5,"1,3,4,9,10",81.5301
8,"1,2,4,5,6,7,8,11",80.67
3,"4,8,10",80.3078
6,"1,2,4,8,11,12",82.345
7,"1,2,4,5,6,8,12",82.7976
4,"1,8,9,10",80.8963
9,"1,3,4,5,6,7,8,9,12",82.9335
8,"1,2,4,5,6,7,8,12",82.7071
5,"1,3,4,9,11",81.1679
3,"4,8,11",79.8099
6,"1,2,4,9,10,11",81.5301
9,"1,3,4,5,6,7,8,10,11",80.5794
4,"1,8,9,11",80.7605
7,"1,2,4,5,6,9,10",82.1186
5,"1,3,4,9,12",81.4396
8,"1,2,4,5,6,7,9,10",81.7112
9,"1,3,4,5,6,7,8,10,12",83.4767
3,"4,8,12",81.5301
6,"1,2,4,9,10,12",82.2544
4,"1,8,9,12",82.2544
7,"1,2,4,5,6,9,11",82.0733
5,"1,3,4,10,11",79.7193
8,"1,2,4,5,6,7,9,11",82.4355
3,"4,9,10",80.8963
6,"1,2,4,9,11,12",82.1639
4,"1,8,10,11",79.9004
9,"1,3,4,5,6,7,8,11,12",83.7936
7,"1,2,4,5,6,9,12",82.7071
8,"1,2,4,5,6,7,9,12",82.7524
6,"1,2,4,10,11,12",82.6618
5,"1,3,4,10,12",81.9375
4,"1,8,10,12",82.2544
3,"4,9,11",80.7605
7,"1,2,4,5,6,10,11",79.9457
9,"1,3,4,5,6,7,9,10,11",81.349
4,"1,8,11,12",82.6166
5,"1,3,4,11,12",82.0281
6,"1,2,5,6,7,8",81.5754
8,"1,2,4,5,6,7,10,11",81.7112
9,"1,3,4,5,6,7,9,10,12",83.522
3,"4,9,12",82.5713
7,"1,2,4,5,6,10,12",83.2503
8,"1,2,4,5,6,7,10,12",83.3409
4,"1,9,10,11",81.4848
5,"1,3,5,6,7",80.0362
9,"1,3,4,5,6,7,9,11,12",83.6578
6,"1,2,5,6,7,9",81.847
3,"4,10,11",80.2626
7,"1,2,4,5,6,11,12",82.7524
8,"1,2,4,5,6,7,11,12",83.522
4,"1,9,10,12",82.345
5,"1,3,5,6,8",80.2173
3,"4,10,12",82.1639
9,"1,3,4,5,6,7,10,11,12",83.5672
6,"1,2,5,6,7,10",81.0774
7,"1,2,4,5,7,8,9",82.6618
4,"1,9,11,12",82.7976
8,"1,2,4,5,6,8,9,10",81.7112
3,"4,11,12",81.8017
5,"1,3,5,6,9",81.3943
6,"1,2,5,6,7,11",81.4848
9,"1,3,4,5,6,8,9,10,11",81.7565
8,"1,2,4,5,6,8,9,11",81.8017
4,"1,10,11,12",81.9828
3,"5,6,7",80.5342
5,"1,3,5,6,10",80.4436
7,"1,2,4,5,7,8,10",80.2173
6,"1,2,5,6,7,12",81.7565
9,"1,3,4,5,6,8,9,10,12",83.2051
8,"1,2,4,5,6,8,9,12",82.7524
4,"2,3,4,5",80.5794
3,"5,6,8",80.6247
5,"1,3,5,6,11",79.8099
6,"1,2,5,6,8,9",81.5754
7,"1,2,4,5,7,8,11",80.2173
9,"1,3,4,5,6,8,9,11,12",82.9335
3,"5,6,9",81.2132
4,"2,3,4,6",79.9909
8,"1,2,4,5,6,8,10,11",81.4396
5,"1,3,5,6,12",81.9375
6,"1,2,5,6,8,10",79.9457
3,"5,6,10",79.7193
7,"1,2,4,5,7,8,12",83.024
9,"1,3,4,5,6,8,10,11,12",82.6618
4,"2,3,4,7",80.3078
8,"1,2,4,5,6,8,10,12",82.8429
6,"1,2,5,6,8,11",80.4889
5,"1,3,5,7,8",80.2626
4,"2,3,4,8",80.2173
7,"1,2,4,5,7,9,10",82.0281
3,"5,6,11",79.4024
9,"1,3,4,5,6,9,10,11,12",82.3902
8,"1,2,4,5,6,8,11,12",82.6618
5,"1,3,5,7,9",83.4767
6,"1,2,5,6,8,12",82.0733
4,"2,3,4,9",80.0362
7,"1,2,4,5,7,9,11",82.1186
3,"5,6,12",81.847
9,"1,3,4,5,7,8,9,10,11",81.7565
4,"2,3,4,10",80.6247
8,"1,2,4,5,6,9,10,11",82.2997
6,"1,2,5,6,9,10",82.0733
5,"1,3,5,7,10",79.9909
9,"1,3,4,5,7,8,9,10,12",82.7976
4,"2,3,4,11",80.5794
3,"5,7,8",80.172
7,"1,2,4,5,7,9,12",82.7524
5,"1,3,5,7,11",79.8099
3,"5,7,9",81.7565
6,"1,2,5,6,9,11",82.2091
4,"2,3,4,12",81.6206
9,"1,3,4,5,7,8,9,11,12",82.7071
8,"1,2,4,5,6,9,10,12",82.8882
7,"1,2,4,5,7,10,11",81.349
5,"1,3,5,7,12",82.8429
4,"2,3,5,6",79.9909
3,"5,7,10",80.5342
6,"1,2,5,6,9,12",81.9828
7,"1,2,4,5,7,10,12",82.3902
9,"1,3,4,5,7,8,10,11,12",83.2051
8,"1,2,4,5,6,9,11,12",82.4355
3,"5,7,11",80.2626
5,"1,3,5,8,9",81.4848
4,"2,3,5,7",80.3984
7,"1,2,4,5,7,11,12",82.9335
6,"1,2,5,6,10,11",79.8551
9,"1,3,4,5,7,9,10,11,12",82.526
3,"5,7,12",82.7976
8,"1,2,4,5,6,10,11,12",81.3943
4,"2,3,5,8",78.995
3,"5,8,9",80.67
6,"1,2,5,6,10,12",81.3943
5,"1,3,5,8,10",80.7605
7,"1,2,4,5,8,9,10",82.0281
9,"1,3,4,5,8,9,10,11,12",82.526
4,"2,3,5,9",81.9828
8,"1,2,4,5,7,8,9,10",82.2544
3,"5,8,10",80.4889
6,"1,2,5,6,11,12",82.1639
5,"1,3,5,8,11",80.9869
7,"1,2,4,5,8,9,11",82.1186
8,"1,2,4,5,7,8,9,11",82.8429
4,"2,3,5,10",79.6288
9,"1,3,4,6,7,8,9,10,11",82.1186
3,"5,8,11",80.2626
6,"1,2,5,7,8,9",81.847
4,"2,3,5,11",80.4889
5,"1,3,5,8,12",82.6166
7,"1,2,4,5,8,9,12",82.8429
8,"1,2,4,5,7,8,9,12",82.8882
3,"5,8,12",81.4848
3,"5,9,10",81.5754
4,"2,3,5,12",82.4355
5,"1,3,5,9,10",82.5713
9,"1,3,4,6,7,8,9,10,12",82.6618
6,"1,2,5,7,8,10",78.7687
7,"1,2,4,5,8,10,11",80.0362
8,"1,2,4,5,7,8,10,11",81.0321
3,"5,9,11",81.5754
4,"2,3,6,7",79.8099
5,"1,3,5,9,11",81.5301
6,"1,2,5,7,8,11",78.6781
9,"1,3,4,6,7,8,9,11,12",83.1145
7,"1,2,4,5,8,10,12",82.0733
8,"1,2,4,5,7,8,10,12",82.6166
3,"5,9,12",81.3943
4,"2,3,6,8",80.1268
9,"1,3,4,6,7,8,10,11,12",83.6125
5,"1,3,5,9,12",81.9828
6,"1,2,5,7,8,12",82.4355
7,"1,2,4,5,8,11,12",82.3902
8,"1,2,4,5,7,8,11,12",82.3902
3,"5,10,11",80.7605
4,"2,3,6,9",80.7605
6,"1,2,5,7,9,10",81.6206
5,"1,3,5,10,11",80.2173
9,"1,3,4,6,7,9,10,11,12",83.1145
7,"1,2,4,5,9,10,11",82.0281
6,"1,2,5,7,9,11",82.2997
3,"5,10,12",81.5301
4,"2,3,6,10",80.4436
5,"1,3,5,10,12",82.345
8,"1,2,4,5,7,9,10,11",82.1186
7,"1,2,4,5,9,10,12",82.5713
9,"1,3,4,6,8,9,10,11,12",82.4808
6,"1,2,5,7,9,12",82.2544
3,"5,11,12",81.7112
4,"2,3,6,11",79.1761
8,"1,2,4,5,7,9,10,12",82.9787
5,"1,3,5,11,12",81.9375
7,"1,2,4,5,9,11,12",81.9828
9,"1,3,4,7,8,9,10,11,12",83.024
3,"6,7,8",80.2626
6,"1,2,5,7,10,11",80.6247
4,"2,3,6,12",82.4808
5,"1,3,6,7,8",80.3984
7,"1,2,4,5,10,11,12",81.8923
3,"6,7,9",80.3984
8,"1,2,4,5,7,9,11,12",82.9787
9,"1,3,5,6,7,8,9,10,11",82.8429
6,"1,2,5,7,10,12",82.3902
3,"6,7,10",80.5794
4,"2,3,7,8",80.6247
5,"1,3,6,7,9",82.2997
7,"1,2,4,6,7,8,9",82.2091
8,"1,2,4,5,7,10,11,12",83.2051
9,"1,3,5,6,7,8,9,10,12",82.526
4,"2,3,7,9",81.7112
6,"1,2,5,7,11,12",83.2956
3,"6,7,11",79.9004
5,"1,3,6,7,10",80.8511
8,"1,2,4,5,8,9,10,11",82.0733
9,"1,3,5,6,7,8,9,11,12",83.4767
4,"2,3,7,10",80.4889
7,"1,2,4,6,7,8,10",81.2585
6,"1,2,5,8,9,10",81.9828
3,"6,7,12",82.8429
5,"1,3,6,7,11",79.4024
8,"1,2,4,5,8,9,10,12",81.8017
4,"2,3,7,11",80.0362
7,"1,2,4,6,7,8,11",80.9869
3,"6,8,9",79.9457
9,"1,3,5,6,7,8,10,11,12",83.5672
6,"1,2,5,8,9,11",81.2585
8,"1,2,4,5,8,9,11,12",81.8017
5,"1,3,6,7,12",82.8429
3,"6,8,10",80.0815
7,"1,2,4,6,7,8,12",83.2051
4,"2,3,7,12",82.5713
6,"1,2,5,8,9,12",82.2544
9,"1,3,5,6,7,9,10,11,12",82.8882
5,"1,3,6,8,9",82.3902
3,"6,8,11",79.6741
4,"2,3,8,9",81.6206
8,"1,2,4,5,8,10,11,12",81.6206
7,"1,2,4,6,7,9,10",82.1639
6,"1,2,5,8,10,11",80.0362
3,"6,8,12",82.1186
5,"1,3,6,8,10",80.5342
4,"2,3,8,10",80.3078
9,"1,3,5,6,8,9,10,11,12",82.1186
6,"1,2,5,8,10,12",81.4848
8,"1,2,4,5,9,10,11,12",81.6659
3,"6,9,10",81.0774
7,"1,2,4,6,7,9,11",82.3902
4,"2,3,8,11",80.172
5,"1,3,6,8,11",80.4889
6,"1,2,5,8,11,12",82.0281
9,"1,3,5,7,8,9,10,11,12",82.6166
3,"6,9,11",80.5342
8,"1,2,4,6,7,8,9,10",80.9416
7,"1,2,4,6,7,9,12",83.3861
6,"1,2,5,9,10,11",82.6618
4,"2,3,8,12",82.6618
5,"1,3,6,8,12",82.7071
3,"6,9,12",82.0733
8,"1,2,4,6,7,8,9,11",81.3943
4,"2,3,9,10",81.349
9,"1,3,6,7,8,9,10,11,12",83.1598
6,"1,2,5,9,10,12",81.1679
7,"1,2,4,6,7,10,11",81.3038
5,"1,3,6,9,10",81.5301
3,"6,10,11",80.5342
8,"1,2,4,6,7,8,9,12",83.6578
6,"1,2,5,9,11,12",82.4808
4,"2,3,9,11",81.2585
5,"1,3,6,9,11",80.8963
7,"1,2,4,6,7,10,12",83.7483
3,"6,10,12",82.1639
9,"1,4,5,6,7,8,9,10,11",82.2544
4,"2,3,9,12",81.2132
6,"1,2,5,10,11,12",81.8923
8,"1,2,4,6,7,8,10,11",81.6206
5,"1,3,6,9,12",82.0733
3,"6,11,12",82.6618
6,"1,2,6,7,8,9",81.349
4,"2,3,10,11",80.172
9,"1,4,5,6,7,8,9,10,12",82.7976
7,"1,2,4,6,7,11,12",82.7071
5,"1,3,6,10,11",80.7153
8,"1,2,4,6,7,8,10,12",84.0199
6,"1,2,6,7,8,10",80.4889
3,"7,8,9",80.3078
9,"1,4,5,6,7,8,9,11,12",84.201
4,"2,3,10,12",82.1186
7,"1,2,4,6,8,9,10",81.8017
5,"1,3,6,10,12",82.2997
3,"7,8,10",80.2626
8,"1,2,4,6,7,8,11,12",82.4808
6,"1,2,6,7,8,11",80.3078
9,"1,4,5,6,7,8,10,11,12",83.6578
4,"2,3,11,12",81.7565
7,"1,2,4,6,8,9,11",81.0774
3,"7,8,11",79.9909
5,"1,3,6,11,12",82.2997
8,"1,2,4,6,7,9,10,11",82.1186
6,"1,2,6,7,8,12",83.2956
