7,"1 2 3 4 5 6 9     ","25nn",85.876
8,"1 2 3 4 5 6 7 9    ","40nn",85.5591
1,"3","40nn",80.2626
2,"1 4","40nn",80.172
11,"1 2 3 4 5 6 7 8 9 10 12","30nn",87.1888
6,"1 2 3 4 5 8      ","25nn",84.7895
4,"1 2 3 6        ","35nn",82.1186
3,"1 2 5","40nn",81.0321
5,"1 2 3 4 7       ","30nn",83.522
10,"1 2 3 4 5 6 7 8 9 11","40nn",86.6455
1,"4","25nn",80.2626
2,"1 5","25nn",80.172
9,"1 2 3 4 5 6 7 8 10   ","40nn",85.2875
7,"1 2 3 4 5 6 9     ","30nn",85.6949
1,"4","30nn",80.2626
6,"1 2 3 4 5 8      ","30nn",84.6537
2,"1 5","30nn",80.1268
8,"1 2 3 4 5 6 7 10    ","25nn",86.1928
5,"1 2 3 4 7       ","35nn",83.6578
4,"1 2 3 6        ","40nn",82.0281
7,"1 2 3 4 5 6 9     ","35nn",85.5591
3,"1 2 6","25nn",80.3531
1,"4","35nn",80.2626
11,"1 2 3 4 5 6 7 8 9 10 12","35nn",86.9624
2,"1 5","35nn",80.1268
10,"1 2 3 4 5 6 7 8 9 12","25nn",87.0982
9,"1 2 3 4 5 6 7 8 11   ","25nn",85.9665
5,"1 2 3 4 7       ","40nn",83.4767
4,"1 2 3 7        ","25nn",83.4314
6,"1 2 3 4 5 8      ","35nn",84.88
7,"1 2 3 4 5 6 9     ","40nn",84.7895
3,"1 2 6","30nn",80.1268
8,"1 2 3 4 5 6 7 10    ","30nn",85.9212
1,"4","40nn",80.2626
2,"1 5","40nn",80.3078
4,"1 2 3 7        ","30nn",83.1145
9,"1 2 3 4 5 6 7 8 11   ","30nn",85.9665
10,"1 2 3 4 5 6 7 8 9 12","30nn",86.9172
5,"1 2 3 4 8       ","25nn",84.1557
1,"5","25nn",80.3531
11,"1 2 3 4 5 6 7 8 9 10 12","40nn",87.3246
6,"1 2 3 4 5 8      ","40nn",84.5632
2,"1 6","25nn",80.2173
3,"1 2 6","35nn",80.3531
4,"1 2 3 7        ","35nn",82.8429
1,"5","30nn",80.3078
8,"1 2 3 4 5 6 7 10    ","35nn",86.3287
7,"1 2 3 4 5 6 10     ","25nn",86.0118
2,"1 6","30nn",80.3984
9,"1 2 3 4 5 6 7 8 11   ","35nn",85.7854
3,"1 2 6","40nn",80.4436
1,"5","35nn",80.3531
10,"1 2 3 4 5 6 7 8 9 12","35nn",86.5097
5,"1 2 3 4 8       ","30nn",84.0199
4,"1 2 3 7        ","40nn",82.7071
7,"1 2 3 4 5 6 10     ","30nn",85.876
1,"5","40nn",80.3984
6,"1 2 3 4 5 9      ","25nn",86.1023
11,"1 2 3 4 5 6 7 8 9 11 12","25nn",88.0036
8,"1 2 3 4 5 6 7 10    ","40nn",86.1928
3,"1 2 7","25nn",79.7646
2,"1 6","35nn",80.3984
5,"1 2 3 4 8       ","35nn",83.8388
9,"1 2 3 4 5 6 7 8 11   ","40nn",85.8307
7,"1 2 3 4 5 6 10     ","35nn",86.1023
1,"6","25nn",80.2173
4,"1 2 3 8        ","25nn",82.5713
10,"1 2 3 4 5 6 7 8 9 12","40nn",86.3287
11,"1 2 3 4 5 6 7 8 9 11 12","30nn",87.5057
6,"1 2 3 4 5 9      ","30nn",85.6949
3,"1 2 7","30nn",79.9457
2,"1 6","40nn",80.2626
8,"1 2 3 4 5 6 7 11    ","25nn",85.876
7,"1 2 3 4 5 6 10     ","40nn",85.7402
1,"6","30nn",80.3984
9,"1 2 3 4 5 6 7 8 12   ","25nn",87.3699
5,"1 2 3 4 8       ","40nn",83.8841
3,"1 2 7","35nn",80.1268
4,"1 2 3 8        ","30nn",82.3902
2,"1 7","25nn",80.3078
10,"1 2 3 4 5 6 7 8 10 11","25nn",86.6455
6,"1 2 3 4 5 9      ","35nn",85.2875
8,"1 2 3 4 5 6 7 11    ","30nn",85.876
3,"1 2 7","40nn",80.172
11,"1 2 3 4 5 6 7 8 9 11 12","35nn",87.234
7,"1 2 3 4 5 6 11     ","25nn",85.4685
1,"6","35nn",80.3984
4,"1 2 3 8        ","35nn",82.4355
5,"1 2 3 4 9       ","25nn",84.9253
2,"1 7","30nn",80.3078
1,"6","40nn",80.2626
10,"1 2 3 4 5 6 7 8 10 11","30nn",86.7361
3,"1 2 8","25nn",81.3038
9,"1 2 3 4 5 6 7 8 12   ","30nn",87.234
6,"1 2 3 4 5 9      ","40nn",85.3327
2,"1 7","35nn",80.3078
7,"1 2 3 4 5 6 11     ","30nn",85.1969
5,"1 2 3 4 9       ","30nn",84.699
2,"1 7","40nn",80.3078
1,"7","25nn",80.3078
4,"1 2 3 8        ","40nn",82.2544
8,"1 2 3 4 5 6 7 11    ","35nn",86.1023
3,"1 2 8","30nn",81.4396
11,"1 2 3 4 5 6 7 8 9 11 12","40nn",87.234
2,"1 8","25nn",80.2626
7,"1 2 3 4 5 6 11     ","35nn",85.2875
1,"7","30nn",80.3078
10,"1 2 3 4 5 6 7 8 10 11","35nn",86.2834
6,"1 2 3 4 5 10      ","25nn",85.6949
2,"1 8","30nn",80.2626
4,"1 2 3 9        ","25nn",84.7442
3,"1 2 8","35nn",81.349
9,"1 2 3 4 5 6 7 8 12   ","35nn",87.0077
5,"1 2 3 4 9       ","35nn",84.699
1,"7","35nn",80.3078
7,"1 2 3 4 5 6 11     ","40nn",84.7895
2,"1 8","35nn",80.2626
4,"1 2 3 9        ","30nn",84.3821
8,"1 2 3 4 5 6 7 11    ","40nn",85.8307
1,"7","40nn",80.3078
11,"1 2 3 4 5 6 7 8 10 11 12","25nn",87.6415
10,"1 2 3 4 5 6 7 8 10 11","40nn",86.3739
5,"1 2 3 4 9       ","40nn",84.4726
1,"8","25nn",80.2626
3,"1 2 8","40nn",81.2585
9,"1 2 3 4 5 6 7 8 12   ","40nn",86.4645
6,"1 2 3 4 5 10      ","30nn",85.6949
2,"1 8","40nn",80.2626
4,"1 2 3 9        ","35nn",84.201
7,"1 2 3 4 5 6 12     ","25nn",86.6003
8,"1 2 3 4 5 6 7 12    ","25nn",86.9624
1,"8","30nn",80.2626
3,"1 2 9","25nn",82.1186
2,"1 9","25nn",80.0815
5,"1 2 3 4 10       ","25nn",85.2422
11,"1 2 3 4 5 6 7 8 10 11 12","30nn",87.234
6,"1 2 3 4 5 10      ","35nn",85.6496
1,"8","35nn",80.2626
4,"1 2 3 9        ","40nn",84.1105
3,"1 2 9","30nn",82.4355
9,"1 2 3 4 5 6 7 9 10   ","25nn",86.6455
10,"1 2 3 4 5 6 7 8 10 12","25nn",86.555
2,"1 9","30nn",80.0362
1,"8","40nn",80.2626
8,"1 2 3 4 5 6 7 12    ","30nn",87.053
7,"1 2 3 4 5 6 12     ","30nn",86.7361
3,"1 2 9","35nn",82.1186
5,"1 2 3 4 10       ","30nn",85.1969
6,"1 2 3 4 5 10      ","40nn",85.7402
11,"1 2 3 4 5 6 7 8 10 11 12","35nn",87.5057
2,"1 9","35nn",79.9457
9,"1 2 3 4 5 6 7 9 10   ","30nn",86.8266
1,"9","25nn",80.0362
4,"1 2 3 10        ","25nn",83.4767
3,"1 2 9","40nn",81.9828
7,"1 2 3 4 5 6 12     ","35nn",86.6003
10,"1 2 3 4 5 6 7 8 10 12","30nn",87.3246
1,"9","30nn",79.9909
5,"1 2 3 4 10       ","35nn",84.6537
6,"1 2 3 4 5 11      ","25nn",84.699
8,"1 2 3 4 5 6 7 12    ","35nn",87.234
2,"1 9","40nn",79.9004
11,"1 2 3 4 5 6 7 8 10 11 12","40nn",87.6415
4,"1 2 3 10        ","30nn",83.703
9,"1 2 3 4 5 6 7 9 10   ","35nn",86.7813
3,"1 2 10","25nn",80.6247
1,"9","35nn",79.9457
7,"1 2 3 4 5 6 12     ","40nn",86.1476
5,"1 2 3 4 10       ","40nn",84.6084
1,"9","40nn",79.9004
2,"1 10","25nn",79.7646
3,"1 2 10","30nn",80.8511
10,"1 2 3 4 5 6 7 8 10 12","35nn",87.053
4,"1 2 3 10        ","35nn",83.2956
8,"1 2 3 4 5 6 7 12    ","40nn",87.1435
6,"1 2 3 4 5 11      ","30nn",85.2875
2,"1 10","30nn",79.9004
1,"10","25nn",80.2626
7,"1 2 3 4 5 7 8     ","25nn",85.5591
9,"1 2 3 4 5 6 7 9 10   ","40nn",87.053
5,"1 2 3 4 11       ","25nn",83.703
11,"1 2 3 4 5 6 7 9 10 11 12","25nn",87.9584
3,"1 2 10","35nn",80.9416
4,"1 2 3 10        ","40nn",82.8429
6,"1 2 3 4 5 11      ","35nn",85.1517
2,"1 10","35nn",79.8551
1,"10","30nn",80.2626
8,"1 2 3 4 5 6 8 9    ","25nn",85.3327
3,"1 2 10","40nn",80.9869
9,"1 2 3 4 5 6 7 9 11   ","25nn",87.053
5,"1 2 3 4 11       ","30nn",83.7936
10,"1 2 3 4 5 6 7 8 10 12","40nn",87.1888
7,"1 2 3 4 5 7 8     ","30nn",85.6043
4,"1 2 3 11        ","25nn",82.7976
1,"10","35nn",80.2626
3,"1 2 11","25nn",80.4889
11,"1 2 3 4 5 6 7 9 10 11 12","30nn",87.0982
6,"1 2 3 4 5 11      ","40nn",84.9253
2,"1 10","40nn",79.9004
1,"10","40nn",80.2626
8,"1 2 3 4 5 6 8 9    ","30nn",85.4685
2,"1 11","25nn",80.4436
9,"1 2 3 4 5 6 7 9 11   ","30nn",86.8719
1,"11","25nn",80.2626
10,"1 2 3 4 5 6 7 8 11 12","25nn",87.8678
3,"1 2 11","30nn",80.8963
4,"1 2 3 11        ","30nn",82.6166
5,"1 2 3 4 11       ","35nn",83.6125
11,"1 2 3 4 5 6 7 9 10 11 12","35nn",87.9131
7,"1 2 3 4 5 7 8     ","35nn",85.5138
6,"1 2 3 4 5 12      ","25nn",86.6908
3,"1 2 11","35nn",80.9416
2,"1 11","30nn",80.4436
9,"1 2 3 4 5 6 7 9 11   ","35nn",86.2834
1,"11","30nn",80.2626
8,"1 2 3 4 5 6 8 9    ","35nn",85.378
5,"1 2 3 4 11       ","40nn",83.4767
4,"1 2 3 11        ","35nn",82.7524
7,"1 2 3 4 5 7 8     ","40nn",85.2875
6,"1 2 3 4 5 12      ","30nn",86.7813
11,"1 2 3 4 5 6 7 9 10 11 12","40nn",87.4604
2,"1 11","35nn",80.4436
1,"11","35nn",80.2626
3,"1 2 11","40nn",80.8963
9,"1 2 3 4 5 6 7 9 11   ","40nn",86.3739
4,"1 2 3 11        ","40nn",82.4355
10,"1 2 3 4 5 6 7 8 11 12","30nn",87.3699
8,"1 2 3 4 5 6 8 9    ","40nn",85.4685
5,"1 2 3 4 12       ","25nn",85.7402
2,"1 11","40nn",80.4436
1,"11","40nn",80.2626
6,"1 2 3 4 5 12      ","35nn",86.6908
7,"1 2 3 4 5 7 9     ","25nn",86.2381
3,"1 2 12","25nn",83.4314
11,"1 2 3 4 5 6 8 9 10 11 12","25nn",87.234
2,"1 12","25nn",81.8017
5,"1 2 3 4 12       ","30nn",85.9212
4,"1 2 3 12        ","25nn",85.6496
8,"1 2 3 4 5 6 8 10    ","25nn",85.4233
1,"12","25nn",81.8017
3,"1 2 12","30nn",83.3861
9,"1 2 3 4 5 6 7 9 12   ","25nn",86.7361
7,"1 2 3 4 5 7 9     ","30nn",86.3739
10,"1 2 3 4 5 6 7 8 11 12","35nn",87.4151
2,"1 12","30nn",81.7112
1,"12","30nn",81.8017
3,"1 2 12","35nn",83.3409
6,"1 2 3 4 5 12      ","40nn",86.3287
2,"1 12","35nn",81.7565
8,"1 2 3 4 5 6 8 10    ","30nn",85.4685
1,"12","35nn",81.8017
4,"1 2 3 12        ","30nn",85.378
5,"1 2 3 4 12       ","35nn",85.7402
3,"1 2 12","40nn",83.3861
11,"1 2 3 4 5 6 8 9 10 11 12","30nn",86.9172
7,"1 2 3 4 5 7 9     ","35nn",86.2834
9,"1 2 3 4 5 6 7 9 12   ","30nn",86.9172
10,"1 2 3 4 5 6 7 8 11 12","40nn",87.2793
1,"12","40nn",81.8017
2,"1 12","40nn",81.7565
6,"1 2 3 4 6 7      ","25nn",84.4726
3,"1 3 4","25nn",80.7153
8,"1 2 3 4 5 6 8 10    ","35nn",85.6043
4,"1 2 3 12        ","35nn",85.4685
7,"1 2 3 4 5 7 9     ","40nn",85.7854
5,"1 2 3 4 12       ","40nn",85.6949
11,"1 2 3 4 5 6 8 9 10 11 12","35nn",86.7361
2,"2 3","25nn",81.2585
6,"1 2 3 4 6 7      ","30nn",84.2915
9,"1 2 3 4 5 6 7 9 12   ","35nn",86.8719
10,"1 2 3 4 5 6 7 9 10 11","25nn",86.9172
3,"1 3 4","30nn",80.4436
5,"1 2 3 5 6       ","25nn",84.6537
4,"1 2 3 12        ","40nn",85.1064
8,"1 2 3 4 5 6 8 10    ","40nn",85.5138
2,"2 3","30nn",81.1679
6,"1 2 3 4 6 7      ","35nn",84.201
7,"1 2 3 4 5 7 10     ","25nn",85.9665
3,"1 3 4","35nn",80.3984
2,"2 3","35nn",81.2585
5,"1 2 3 5 6       ","30nn",84.0652
4,"1 2 4 5        ","25nn",82.1186
11,"1 2 3 4 5 6 8 9 10 11 12","40nn",86.8719
10,"1 2 3 4 5 6 7 9 10 11","30nn",87.234
9,"1 2 3 4 5 6 7 9 12   ","40nn",86.8266
8,"1 2 3 4 5 6 8 11    ","25nn",86.1023
6,"1 2 3 4 6 7      ","40nn",83.8841
3,"1 3 4","40nn",80.5794
5,"1 2 3 5 6       ","35nn",83.9746
7,"1 2 3 4 5 7 10     ","30nn",85.6949
3,"1 3 5","25nn",80.8058
2,"2 3","40nn",81.3038
10,"1 2 3 4 5 6 7 9 10 11","35nn",86.7813
9,"1 2 3 4 5 6 7 10 11   ","25nn",86.6455
6,"1 2 3 4 6 8      ","25nn",84.4273
4,"1 2 4 5        ","30nn",82.0733
11,"1 2 3 4 5 7 8 9 10 11 12","25nn",87.4151
5,"1 2 3 5 6       ","40nn",83.7936
8,"1 2 3 4 5 6 8 11    ","30nn",86.2381
3,"1 3 5","30nn",80.9869
7,"1 2 3 4 5 7 10     ","35nn",85.8307
6,"1 2 3 4 6 8      ","30nn",84.4726
2,"2 4","25nn",79.4477
4,"1 2 4 5        ","35nn",82.526
9,"1 2 3 4 5 6 7 10 11   ","30nn",86.6003
5,"1 2 3 5 7       ","25nn",85.0611
3,"1 3 5","35nn",81.0321
10,"1 2 3 4 5 6 7 9 10 11","40nn",86.8266
6,"1 2 3 4 6 8      ","35nn",84.2463
11,"1 2 3 4 5 7 8 9 10 11 12","30nn",87.0982
8,"1 2 3 4 5 6 8 11    ","35nn",86.555
2,"2 4","30nn",79.6741
7,"1 2 3 4 5 7 10     ","40nn",85.9665
3,"1 3 5","40nn",80.9416
5,"1 2 3 5 7       ","30nn",84.8348
4,"1 2 4 5        ","40nn",82.3902
9,"1 2 3 4 5 6 7 10 11   ","35nn",86.1023
6,"1 2 3 4 6 8      ","40nn",84.1105
10,"1 2 3 4 5 6 7 9 10 12","25nn",87.0077
3,"1 3 6","25nn",80.4889
2,"2 4","35nn",79.6741
11,"1 2 3 4 5 7 8 9 10 11 12","35nn",87.5057
5,"1 2 3 5 7       ","35nn",84.699
7,"1 2 3 4 5 7 11     ","25nn",86.057
3,"1 3 6","30nn",80.4889
4,"1 2 4 6        ","25nn",82.6166
8,"1 2 3 4 5 6 8 11    ","40nn",86.2834
2,"2 4","40nn",79.9909
9,"1 2 3 4 5 6 7 10 11   ","40nn",86.1476
5,"1 2 3 5 7       ","40nn",84.6537
10,"1 2 3 4 5 6 7 9 10 12","30nn",87.234
6,"1 2 3 4 6 9      ","25nn",84.8348
2,"2 5","25nn",81.1227
3,"1 3 6","35nn",80.8511
4,"1 2 4 6        ","30nn",82.1186
11,"1 2 3 4 5 7 8 9 10 11 12","40nn",87.6867
7,"1 2 3 4 5 7 11     ","30nn",85.7854
8,"1 2 3 4 5 6 8 12    ","25nn",86.7361
3,"1 3 6","40nn",81.2585
4,"1 2 4 6        ","35nn",82.1186
2,"2 5","30nn",81.2585
6,"1 2 3 4 6 9      ","30nn",85.1064
5,"1 2 3 5 8       ","25nn",84.6537
10,"1 2 3 4 5 6 7 9 10 12","35nn",87.0982
9,"1 2 3 4 5 6 7 10 12   ","25nn",87.5057
3,"1 3 7","25nn",81.4396
7,"1 2 3 4 5 7 11     ","35nn",85.2875
6,"1 2 3 4 6 9      ","35nn",84.9253
5,"1 2 3 5 8       ","30nn",84.4273
8,"1 2 3 4 5 6 8 12    ","30nn",87.1435
2,"2 5","35nn",81.0774
11,"1 2 3 4 6 7 8 9 10 11 12","25nn",86.6455
4,"1 2 4 6        ","40nn",82.0281
3,"1 3 7","30nn",81.4848
9,"1 2 3 4 5 6 7 10 12   ","30nn",87.3246
10,"1 2 3 4 5 6 7 9 10 12","40nn",87.3699
5,"1 2 3 5 8       ","35nn",84.3368
4,"1 2 4 7        ","25nn",82.8882
2,"2 5","40nn",80.8963
6,"1 2 3 4 6 9      ","40nn",84.2915
7,"1 2 3 4 5 7 11     ","40nn",85.6496
8,"1 2 3 4 5 6 8 12    ","35nn",87.0982
3,"1 3 7","35nn",81.2132
2,"2 6","25nn",79.8099
5,"1 2 3 5 8       ","40nn",84.3821
11,"1 2 3 4 6 7 8 9 10 11 12","30nn",87.1435
4,"1 2 4 7        ","30nn",82.4355
6,"1 2 3 4 6 10      ","25nn",86.0118
10,"1 2 3 4 5 6 7 9 11 12","25nn",87.4604
2,"2 6","30nn",80.0362
3,"1 3 7","40nn",81.2132
7,"1 2 3 4 5 7 12     ","25nn",87.0982
9,"1 2 3 4 5 6 7 10 12   ","35nn",87.234
8,"1 2 3 4 5 6 8 12    ","40nn",87.3246
5,"1 2 3 5 9       ","25nn",85.5138
3,"1 3 8","25nn",81.2132
4,"1 2 4 7        ","35nn",82.4355
6,"1 2 3 4 6 10      ","30nn",85.6949
2,"2 6","35nn",80.4889
10,"1 2 3 4 5 6 7 9 11 12","30nn",87.6867
7,"1 2 3 4 5 7 12     ","30nn",87.234
11,"1 2 3 4 6 7 8 9 10 11 12","35nn",87.2793
9,"1 2 3 4 5 6 7 10 12   ","40nn",87.2793
5,"1 2 3 5 9       ","30nn",85.4233
8,"1 2 3 4 5 6 9 10    ","25nn",86.4645
4,"1 2 4 7        ","40nn",82.345
3,"1 3 8","30nn",80.7605
2,"2 6","40nn",80.3984
6,"1 2 3 4 6 10      ","35nn",85.0158
7,"1 2 3 4 5 7 12     ","35nn",87.234
10,"1 2 3 4 5 6 7 9 11 12","35nn",87.3699
5,"1 2 3 5 9       ","35nn",85.5138
3,"1 3 8","35nn",81.2132
4,"1 2 4 8        ","25nn",82.2997
9,"1 2 3 4 5 6 7 11 12   ","25nn",87.5962
8,"1 2 3 4 5 6 9 10    ","30nn",86.4192
2,"2 7","25nn",79.8099
11,"1 2 3 4 6 7 8 9 10 11 12","40nn",87.5962
6,"1 2 3 4 6 10      ","40nn",85.0611
7,"1 2 3 4 5 7 12     ","40nn",87.1888
4,"1 2 4 8        ","30nn",82.4355
2,"2 7","30nn",79.9909
3,"1 3 8","40nn",80.67
5,"1 2 3 5 9       ","40nn",85.5138
8,"1 2 3 4 5 6 9 10    ","35nn",86.7361
10,"1 2 3 4 5 6 7 9 11 12","40nn",87.3699
9,"1 2 3 4 5 6 7 11 12   ","30nn",87.8225
7,"1 2 3 4 5 8 9     ","25nn",85.2422
4,"1 2 4 8        ","35nn",82.3902
2,"2 7","35nn",79.9457
6,"1 2 3 4 6 11      ","25nn",83.7936
3,"1 3 9","25nn",82.1639
11,"1 2 3 5 6 7 8 9 10 11 12","25nn",87.2793
5,"1 2 3 5 10       ","25nn",84.8348
8,"1 2 3 4 5 6 9 10    ","40nn",86.8719
2,"2 7","40nn",79.9004
10,"1 2 3 4 5 6 7 10 11 12","25nn",87.8225
9,"1 2 3 4 5 6 7 11 12   ","35nn",87.732
4,"1 2 4 8        ","40nn",82.6166
5,"1 2 3 5 10       ","30nn",85.2422
2,"2 8","25nn",81.2132
3,"1 3 9","30nn",82.1186
7,"1 2 3 4 5 8 9     ","30nn",85.6496
6,"1 2 3 4 6 11      ","30nn",83.9294
4,"1 2 4 9        ","25nn",83.9294
8,"1 2 3 4 5 6 9 11    ","25nn",86.6455
9,"1 2 3 4 5 6 7 11 12   ","40nn",87.6867
2,"2 8","30nn",81.2132
11,"1 2 3 5 6 7 8 9 10 11 12","30nn",87.1435
10,"1 2 3 4 5 6 7 10 11 12","30nn",87.6867
5,"1 2 3 5 10       ","35nn",84.7895
4,"1 2 4 9        ","30nn",83.9294
3,"1 3 9","35nn",82.0281
7,"1 2 3 4 5 8 9     ","35nn",85.8307
6,"1 2 3 4 6 11      ","35nn",83.8388
2,"2 8","35nn",81.2132
8,"1 2 3 4 5 6 9 11    ","30nn",86.6455
9,"1 2 3 4 5 6 8 9 10   ","25nn",85.9212
3,"1 3 9","40nn",82.1639
11,"1 2 3 5 6 7 8 9 10 11 12","35nn",87.5962
4,"1 2 4 9        ","35nn",83.8841
10,"1 2 3 4 5 6 7 10 11 12","35nn",87.6867
5,"1 2 3 5 10       ","40nn",84.699
6,"1 2 3 4 6 11      ","40nn",83.6125
2,"2 8","40nn",81.0774
7,"1 2 3 4 5 8 9     ","40nn",85.5591
3,"1 3 10","25nn",81.5301
8,"1 2 3 4 5 6 9 11    ","35nn",86.1928
9,"1 2 3 4 5 6 8 9 10   ","30nn",86.0118
4,"1 2 4 9        ","40nn",83.9294
7,"1 2 3 4 5 8 10     ","25nn",84.8348
5,"1 2 3 5 11       ","25nn",84.8348
2,"2 9","25nn",82.0733
6,"1 2 3 4 6 12      ","25nn",86.1476
11,"1 2 3 5 6 7 8 9 10 11 12","40nn",87.4151
3,"1 3 10","30nn",81.4396
10,"1 2 3 4 5 6 7 10 11 12","40nn",87.732
4,"1 2 4 10        ","25nn",83.1145
8,"1 2 3 4 5 6 9 11    ","40nn",86.057
3,"1 3 10","35nn",81.5301
2,"2 9","30nn",82.1639
5,"1 2 3 5 11       ","30nn",84.9706
6,"1 2 3 4 6 12      ","30nn",86.057
7,"1 2 3 4 5 8 10     ","30nn",85.2422
9,"1 2 3 4 5 6 8 9 10   ","35nn",85.7402
4,"1 2 4 10        ","30nn",82.7976
3,"1 3 10","40nn",81.6206
2,"2 9","35nn",81.9828
10,"1 2 3 4 5 6 8 9 10 11","25nn",86.7813
11,"1 2 4 5 6 7 8 9 10 11 12","25nn",87.1888
5,"1 2 3 5 11       ","35nn",84.699
8,"1 2 3 4 5 6 9 12    ","25nn",86.4645
6,"1 2 3 4 6 12      ","35nn",85.6949
7,"1 2 3 4 5 8 10     ","35nn",85.2875
9,"1 2 3 4 5 6 8 9 10   ","40nn",86.1023
2,"2 9","40nn",81.8923
4,"1 2 4 10        ","35nn",82.9335
3,"1 3 11","25nn",80.8058
8,"1 2 3 4 5 6 9 12    ","30nn",86.8719
2,"2 10","25nn",80.2626
5,"1 2 3 5 11       ","40nn",84.5632
10,"1 2 3 4 5 6 8 9 10 11","30nn",86.5097
7,"1 2 3 4 5 8 10     ","40nn",85.5591
